0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 2.861819461573178458e-02
2.000000000000000000e+00 1.614150830949235161e-03
3.000000000000000000e+00 4.110154650355996356e-04
4.000000000000000000e+00 5.998351309608647712e-05
5.000000000000000000e+00 9.871725433309359412e-06
6.000000000000000000e+00 1.056188870338413181e-06
7.000000000000000000e+00 1.691372217946847713e-07
8.000000000000000000e+00 2.594582622985148623e-08
9.000000000000000000e+00 2.479231959318221995e-09
1.000000000000000000e+01 2.557284406208745651e-10
1.100000000000000000e+01 4.503442396231166711e-11
1.200000000000000000e+01 6.402713078780486864e-12
1.300000000000000000e+01 1.188683246564308555e-12
1.400000000000000000e+01 1.801778918255351905e-13
