1.339241342423544157e-05 5.011000000000000000e+03
1.605867898926782673e-05 5.011000000000000000e+03
1.925576538831153846e-05 5.011000000000000000e+03
2.308935255119652085e-05 5.011000000000000000e+03
2.768615998806538698e-05 5.011000000000000000e+03
3.319813551225063442e-05 5.011000000000000000e+03
3.980747788659910139e-05 5.011000000000000000e+03
4.773265941719291095e-05 5.011000000000000000e+03
5.723564757175289070e-05 5.011000000000000000e+03
6.863056433386033469e-05 5.011000000000000000e+03
8.229406952859770453e-05 5.011000000000000000e+03
9.867781134121333399e-05 5.011000000000000000e+03
1.183233555816352070e-04 5.011000000000000000e+03
1.418800871827884851e-04 5.011000000000000000e+03
1.701266756680792024e-04 5.011000000000000000e+03
2.039968141306785793e-04 5.011000000000000000e+03
2.446100825284910170e-04 5.011000000000000000e+03
2.933089554833242878e-04 5.011000000000000000e+03
3.517031778798333981e-04 4.927000000000000000e+03
4.217229751029760373e-04 4.741000000000000000e+03
5.056828567823506071e-04 4.507000000000000000e+03
6.063581230809600127e-04 4.249000000000000000e+03
7.270766024494931812e-04 3.977000000000000000e+03
8.718286532444375486e-04 3.702000000000000000e+03
1.045399065321743481e-03 3.428000000000000000e+03
1.253525221623068980e-03 3.158000000000000000e+03
1.503086747797651541e-03 2.901000000000000000e+03
1.802332918742242463e-03 2.657000000000000000e+03
2.161155338999261495e-03 2.424000000000000000e+03
2.591414910484118005e-03 2.201000000000000000e+03
3.107333895484368832e-03 1.970000000000000000e+03
3.725966034602404102e-03 1.745000000000000000e+03
4.467760259425462323e-03 1.538000000000000000e+03
5.357236633487317753e-03 1.348000000000000000e+03
6.423796864800712658e-03 1.178000000000000000e+03
7.702696181512847483e-03 1.022000000000000000e+03
9.236208696106270807e-03 8.870000000000000000e+02
1.107502477934607654e-02 7.670000000000000000e+02
1.327992663427343678e-02 6.620000000000000000e+02
1.592379745646924083e-02 5.660000000000000000e+02
1.909403059353041721e-02 4.830000000000000000e+02
2.289541833870536308e-02 4.070000000000000000e+02
2.745361584797809812e-02 3.390000000000000000e+02
3.291929468063928971e-02 2.780000000000000000e+02
3.947312325893775897e-02 2.310000000000000000e+02
4.733173887627876303e-02 1.870000000000000000e+02
5.675490865914643163e-02 1.500000000000000000e+02
6.805411618888100589e-02 1.170000000000000000e+02
8.160285761473681787e-02 9.100000000000000000e+01
9.784898759700583204e-02 7.200000000000000000e+01
