1.000000000000000000e+00 3.999535838106115793e-01
2.000000000000000000e+00 2.101775775800707735e-01
3.000000000000000000e+00 1.249885903633404793e-01
4.000000000000000000e+00 7.928485806717840145e-02
5.000000000000000000e+00 5.058629017221625418e-02
6.000000000000000000e+00 3.302804176307241879e-02
7.000000000000000000e+00 2.143309100569339848e-02
8.000000000000000000e+00 1.386681793300723574e-02
9.000000000000000000e+00 9.063847895575287417e-03
1.000000000000000000e+01 5.314370531961022659e-03
1.100000000000000000e+01 3.027419073203349142e-03
1.200000000000000000e+01 1.743950756538055046e-03
1.300000000000000000e+01 1.060168288639056237e-03
1.400000000000000000e+01 6.173199074257500630e-04
1.500000000000000000e+01 3.624765044393273624e-04
1.600000000000000000e+01 2.288207759575761285e-04
1.700000000000000000e+01 1.399907151450699731e-04
1.800000000000000000e+01 8.673815663361292196e-05
1.900000000000000000e+01 5.243000719841124418e-05
2.000000000000000000e+01 2.980324156526243141e-05
2.100000000000000000e+01 1.734311947716156587e-05
2.200000000000000000e+01 9.383163152431583999e-06
2.300000000000000000e+01 5.453061977430290162e-06
2.400000000000000000e+01 3.355301852159952673e-06
2.500000000000000000e+01 1.881850082360086318e-06
2.600000000000000000e+01 1.158123154457548461e-06
2.700000000000000000e+01 6.935748413826325432e-07
2.800000000000000000e+01 4.093169668830005280e-07
2.900000000000000000e+01 2.413520598919406540e-07
3.000000000000000000e+01 1.388696515220284734e-07
3.100000000000000000e+01 8.231983632664736308e-08
3.200000000000000000e+01 4.977924538452169785e-08
3.300000000000000000e+01 2.657986688247390170e-08
3.400000000000000000e+01 1.549398823105613795e-08
3.500000000000000000e+01 8.561454337775698036e-09
3.600000000000000000e+01 5.125656148548571276e-09
3.700000000000000000e+01 3.296632920862576704e-09
3.800000000000000000e+01 2.064391601566131903e-09
3.900000000000000000e+01 1.141115307950056686e-09
4.000000000000000000e+01 6.242238878788425578e-10
4.100000000000000000e+01 3.646009667616847248e-10
4.200000000000000000e+01 2.174998029260222340e-10
4.300000000000000000e+01 1.235629447163691236e-10
4.400000000000000000e+01 6.860404409318989240e-11
