0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 4.241024618202982044e-02
2.000000000000000000e+00 5.224126105827199378e-03
3.000000000000000000e+00 1.744868353074042555e-03
4.000000000000000000e+00 3.331459577821013741e-04
5.000000000000000000e+00 1.051742060697085583e-04
6.000000000000000000e+00 2.311306232179997333e-05
7.000000000000000000e+00 5.115626190440167572e-06
8.000000000000000000e+00 1.212878591096103527e-06
9.000000000000000000e+00 2.495881691792140420e-07
1.000000000000000000e+01 5.357194896225081716e-08
1.100000000000000000e+01 1.185836737000724728e-08
1.200000000000000000e+01 2.838269810578673371e-09
1.300000000000000000e+01 6.751048177927350628e-10
1.400000000000000000e+01 1.604438683637382769e-10
1.500000000000000000e+01 2.958578650174514318e-11
1.600000000000000000e+01 6.325015165730954626e-12
1.700000000000000000e+01 1.383037394390877003e-12
1.800000000000000000e+01 3.389910410407256555e-13
1.900000000000000000e+01 8.435348318658945850e-14
