0.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 9.695227848636183143e-01
1.000000000000000000e+01 9.224435977775140572e-01
1.500000000000000000e+01 8.748914383013751683e-01
2.000000000000000000e+01 8.226035996196442435e-01
2.500000000000000000e+01 7.645033904266113067e-01
3.000000000000000000e+01 7.089473828395163046e-01
3.500000000000000000e+01 6.563643468783302293e-01
4.000000000000000000e+01 6.091044146096001866e-01
4.500000000000000000e+01 5.600606099396108206e-01
5.000000000000000000e+01 5.092671096421831356e-01
5.500000000000000000e+01 4.545107539542899699e-01
6.000000000000000000e+01 3.961261410072540179e-01
6.500000000000000000e+01 3.402207133104811487e-01
7.000000000000000000e+01 2.850338230132117845e-01
7.500000000000000000e+01 2.331510687692322226e-01
8.000000000000000000e+01 1.925413077637395665e-01
8.500000000000000000e+01 1.602424455100615319e-01
9.000000000000000000e+01 1.341539850293452796e-01
9.500000000000000000e+01 1.142130229555655963e-01
1.000000000000000000e+02 9.760611491758248992e-02
1.050000000000000000e+02 8.399028510339355547e-02
1.100000000000000000e+02 7.379638142259407896e-02
1.150000000000000000e+02 6.501635742588580957e-02
1.200000000000000000e+02 5.782042581926411656e-02
1.250000000000000000e+02 5.182028150718814841e-02
1.300000000000000000e+02 4.639153787003173768e-02
1.350000000000000000e+02 4.106438313682706648e-02
1.400000000000000000e+02 3.644446227761661411e-02
1.450000000000000000e+02 3.175265033301410966e-02
1.500000000000000000e+02 2.758727557014802739e-02
1.550000000000000000e+02 2.390035444047810403e-02
1.600000000000000000e+02 2.072289903622380816e-02
1.650000000000000000e+02 1.778688426687932700e-02
1.700000000000000000e+02 1.528705713290948350e-02
1.750000000000000000e+02 1.323782837903328576e-02
1.800000000000000000e+02 1.141961234889497280e-02
1.850000000000000000e+02 9.934495564603429765e-03
1.900000000000000000e+02 8.720429042473949732e-03
1.950000000000000000e+02 7.681604942959316396e-03
2.000000000000000000e+02 6.833092110018681477e-03
2.050000000000000000e+02 6.125291171922190615e-03
2.100000000000000000e+02 5.476387977916036438e-03
2.150000000000000000e+02 4.881659044213266727e-03
2.200000000000000000e+02 4.322573718501176651e-03
2.250000000000000000e+02 3.818552927488531087e-03
2.300000000000000000e+02 3.327072778456265957e-03
2.350000000000000000e+02 2.838230911992557608e-03
2.400000000000000000e+02 2.363941553610047173e-03
2.450000000000000000e+02 1.919471356920509275e-03
2.500000000000000000e+02 1.558228266912327787e-03
2.550000000000000000e+02 1.293605800488963281e-03
2.600000000000000000e+02 1.084233891040458850e-03
2.650000000000000000e+02 9.207375856688976333e-04
2.700000000000000000e+02 7.764624496284955758e-04
2.750000000000000000e+02 6.586572800313054282e-04
2.800000000000000000e+02 5.728803135498072158e-04
2.850000000000000000e+02 5.001816090945993432e-04
2.900000000000000000e+02 4.383499272624417843e-04
2.950000000000000000e+02 3.848213207515734481e-04
3.000000000000000000e+02 3.417733277587519649e-04
3.050000000000000000e+02 3.046693382495712353e-04
3.100000000000000000e+02 2.714580600494188086e-04
3.150000000000000000e+02 2.422297551577492136e-04
3.200000000000000000e+02 2.158310193953780860e-04
3.250000000000000000e+02 1.931342869805233544e-04
3.300000000000000000e+02 1.744204754702096728e-04
3.350000000000000000e+02 1.566587109626212441e-04
3.400000000000000000e+02 1.388427502520898612e-04
3.450000000000000000e+02 1.215000418764328215e-04
