0.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 8.830913241456099794e-01
1.000000000000000000e+01 7.688420588556841295e-01
1.500000000000000000e+01 6.695655405065142896e-01
2.000000000000000000e+01 5.467639202672545107e-01
2.500000000000000000e+01 4.228913320049128566e-01
3.000000000000000000e+01 3.259050833019281890e-01
3.500000000000000000e+01 2.701626377003901736e-01
4.000000000000000000e+01 2.164667831917558849e-01
4.500000000000000000e+01 1.801600875136032953e-01
5.000000000000000000e+01 1.410661977763001118e-01
5.500000000000000000e+01 1.163974739898920446e-01
6.000000000000000000e+01 9.816813263760580666e-02
6.500000000000000000e+01 8.448315006352874468e-02
7.000000000000000000e+01 7.571618934641545506e-02
7.500000000000000000e+01 6.903808748424772324e-02
8.000000000000000000e+01 6.084037059553107363e-02
8.500000000000000000e+01 5.445382829930725532e-02
9.000000000000000000e+01 4.607321373725876273e-02
9.500000000000000000e+01 3.951782598679089153e-02
1.000000000000000000e+02 3.209398081185362711e-02
1.050000000000000000e+02 2.558819094077531900e-02
1.100000000000000000e+02 2.253470751352460236e-02
1.150000000000000000e+02 1.743924065764546408e-02
1.200000000000000000e+02 1.491161554368121075e-02
1.250000000000000000e+02 1.203804113294104292e-02
1.300000000000000000e+02 9.953501696779878602e-03
1.350000000000000000e+02 7.655233697321228541e-03
1.400000000000000000e+02 6.095724851716023511e-03
1.450000000000000000e+02 4.982559091988626038e-03
1.500000000000000000e+02 3.751855151283721782e-03
1.550000000000000000e+02 2.965489925554278591e-03
1.600000000000000000e+02 2.361411805317804088e-03
1.650000000000000000e+02 1.944879459391442690e-03
1.700000000000000000e+02 1.477115002347119226e-03
1.750000000000000000e+02 1.242642598467560630e-03
1.800000000000000000e+02 1.016088791553147307e-03
1.850000000000000000e+02 8.290633284852250238e-04
1.900000000000000000e+02 6.843298714417582864e-04
1.950000000000000000e+02 5.232038942391052617e-04
2.000000000000000000e+02 4.361016489791583271e-04
2.050000000000000000e+02 3.417593567428436180e-04
2.100000000000000000e+02 2.794967238841169371e-04
2.150000000000000000e+02 2.157843195101356946e-04
2.200000000000000000e+02 1.788719486134837601e-04
2.250000000000000000e+02 1.434424380539907860e-04
2.300000000000000000e+02 1.202294460244388491e-04
2.350000000000000000e+02 9.772812888769818616e-05
2.400000000000000000e+02 8.045595708119877300e-05
2.450000000000000000e+02 6.244000074518667317e-05
2.500000000000000000e+02 5.196355256158838060e-05
2.550000000000000000e+02 4.159826531317097292e-05
2.600000000000000000e+02 3.409962311649654513e-05
2.650000000000000000e+02 2.750467025163287426e-05
2.700000000000000000e+02 2.108181409058691461e-05
2.750000000000000000e+02 1.774128955451438351e-05
2.800000000000000000e+02 1.571854694882761979e-05
2.850000000000000000e+02 1.368031560110318329e-05
2.900000000000000000e+02 1.247065858966698118e-05
2.950000000000000000e+02 1.093531980982883985e-05
3.000000000000000000e+02 9.970661563766904166e-06
3.050000000000000000e+02 8.497553044960013687e-06
3.100000000000000000e+02 7.462729624631555841e-06
3.150000000000000000e+02 6.330466948350593455e-06
3.200000000000000000e+02 5.471237120018148737e-06
3.250000000000000000e+02 4.614307398589872012e-06
3.300000000000000000e+02 3.818682690204833805e-06
3.350000000000000000e+02 3.030505132188574541e-06
3.400000000000000000e+02 2.392864629085271135e-06
3.450000000000000000e+02 1.789580999381600822e-06
3.500000000000000000e+02 1.347010054342268253e-06
3.550000000000000000e+02 1.075683942164471471e-06
3.600000000000000000e+02 7.228546391449793080e-07
3.650000000000000000e+02 5.649045803783713912e-07
3.700000000000000000e+02 4.410187159851544924e-07
3.750000000000000000e+02 3.493850235022196307e-07
3.800000000000000000e+02 2.947013350309734907e-07
3.850000000000000000e+02 2.190323056806034868e-07
3.900000000000000000e+02 1.744404581897745946e-07
3.950000000000000000e+02 1.413481021050746511e-07
4.000000000000000000e+02 1.190761248588185241e-07
4.050000000000000000e+02 9.561549972614890138e-08
4.100000000000000000e+02 7.641613413208920021e-08
4.150000000000000000e+02 6.058693404778786243e-08
4.200000000000000000e+02 4.611753464932878048e-08
4.250000000000000000e+02 3.616690775419735769e-08
4.300000000000000000e+02 2.875512171813558998e-08
4.350000000000000000e+02 2.252868441881623945e-08
4.400000000000000000e+02 1.807471677437441159e-08
4.450000000000000000e+02 1.449132519614555834e-08
4.500000000000000000e+02 1.146129551701644598e-08
4.550000000000000000e+02 8.711400639914672063e-09
4.600000000000000000e+02 6.451042391792504300e-09
4.650000000000000000e+02 4.333295024292810191e-09
4.700000000000000000e+02 3.150800515855472915e-09
4.750000000000000000e+02 2.136980564919182935e-09
4.800000000000000000e+02 1.667202753623024241e-09
4.850000000000000000e+02 1.243146273668875776e-09
4.900000000000000000e+02 1.006565780777083647e-09
4.950000000000000000e+02 7.871924433150402078e-10
5.000000000000000000e+02 6.425104116193093986e-10
5.050000000000000000e+02 4.739604645547651637e-10
5.100000000000000000e+02 3.088284108613758014e-10
5.150000000000000000e+02 2.342281406814107746e-10
5.200000000000000000e+02 1.788084296219752669e-10
5.250000000000000000e+02 1.494452580639022624e-10
5.300000000000000000e+02 1.182389126706924281e-10
5.350000000000000000e+02 9.179632708578013037e-11
5.400000000000000000e+02 7.522278928685645308e-11
5.450000000000000000e+02 5.898515626384510526e-11
5.500000000000000000e+02 4.796263276520755839e-11
5.550000000000000000e+02 3.364413563407404688e-11
5.600000000000000000e+02 2.495225622913035957e-11
