1.500000000000000000e+01 2.483081700303614303e-01
3.100000000000000000e+01 1.691003623642402809e-01
6.100000000000000000e+01 9.547033532422574686e-02
1.180000000000000000e+02 3.974293686056962899e-02
2.410000000000000000e+02 1.853829280638883206e-02
4.850000000000000000e+02 1.025932302488937083e-02
9.690000000000000000e+02 6.447596400638547394e-03
1.893000000000000000e+03 4.267346952116582610e-03
3.395000000000000000e+03 2.538859165077719804e-03
3.844000000000000000e+03 2.428305860316374958e-03
