1.000000000000000000e+00 1.499999999999999944e-01
2.000000000000000000e+00 7.499999999999999722e-02
4.000000000000000000e+00 3.749999999999999861e-02
8.000000000000000000e+00 1.874999999999999931e-02
1.600000000000000000e+01 9.374999999999999653e-03
3.200000000000000000e+01 4.687499999999999827e-03
6.400000000000000000e+01 2.343749999999999913e-03
1.280000000000000000e+02 1.171874999999999957e-03
2.560000000000000000e+02 5.859374999999999783e-04
4.540000000000000000e+02 3.303964757709250974e-04
