1.000000000000000000e+00 3.432058776120532340e-01
2.000000000000000000e+00 1.584335790316104553e-01
3.000000000000000000e+00 1.021700768841980328e-01
4.000000000000000000e+00 6.072735532244481760e-02
5.000000000000000000e+00 3.205703857267807461e-02
6.000000000000000000e+00 1.832412909219100980e-02
7.000000000000000000e+00 9.492767090541804134e-03
8.000000000000000000e+00 5.587653916042972964e-03
9.000000000000000000e+00 3.194334383834932217e-03
1.000000000000000000e+01 1.736662507016477341e-03
1.100000000000000000e+01 1.029477314315255243e-03
1.200000000000000000e+01 6.414297102938291799e-04
1.300000000000000000e+01 3.666332279641408890e-04
1.400000000000000000e+01 1.935168772213098013e-04
1.500000000000000000e+01 1.028694248311763486e-04
1.600000000000000000e+01 5.284962953285594759e-05
1.700000000000000000e+01 2.852553479680611565e-05
1.800000000000000000e+01 1.594290125085100505e-05
1.900000000000000000e+01 7.849974489754109528e-06
2.000000000000000000e+01 3.941589702975058381e-06
2.100000000000000000e+01 2.077647591016538923e-06
2.200000000000000000e+01 1.161043461176907470e-06
2.300000000000000000e+01 5.946474209057756938e-07
2.400000000000000000e+01 2.749629125701555026e-07
2.500000000000000000e+01 1.253964289377023557e-07
2.600000000000000000e+01 5.787451495817505626e-08
2.700000000000000000e+01 3.082384956447510431e-08
2.800000000000000000e+01 1.600448693826308908e-08
2.900000000000000000e+01 8.862013964661791768e-09
3.000000000000000000e+01 4.612046155689448368e-09
3.100000000000000000e+01 3.043963984241688967e-09
3.200000000000000000e+01 1.800417944933045643e-09
3.300000000000000000e+01 9.104406292121014974e-10
3.400000000000000000e+01 4.853043567309780351e-10
3.500000000000000000e+01 2.733823889979318866e-10
3.600000000000000000e+01 1.558849510880766704e-10
3.700000000000000000e+01 8.459731682433198242e-11
