2.100000000000000000e+01 4.485581602586982686e-01
4.200000000000000000e+01 1.258570227003905362e-01
8.300000000000000000e+01 5.997659601358564657e-02
1.580000000000000000e+02 2.881402052353320559e-02
3.100000000000000000e+02 1.853574517055841045e-02
6.160000000000000000e+02 1.469719904942954312e-02
1.238000000000000000e+03 1.241623939672110988e-02
2.400000000000000000e+03 1.208433552509690333e-02
3.810000000000000000e+03 1.145263992513106954e-02
3.844000000000000000e+03 1.143929469645727295e-02
